player_id,first_name,last_name,birth_date,is_active,current_team_id,position,shoots_catches,height_inches,height_cm,weight_lbs,weight_kg,birth_city,birth_state_prov,birth_country,draft_year,draft_team,draft_round,draft_pick_in_round,draft_overall_pick,head_shot,hero_image
8485395,James,Hagens,2006-11-03,TRUE,6,C,L,71,180,177,80,Hauppauge,New York,USA,2025,BOS,1,7,7,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8485395.jpg
8482873,Topias,Vilen,2003-04-01,TRUE,1,D,L,73,185,194,88,Lahti,NaN,FIN,2021,NJD,5,1,129,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482873.jpg
8483467,Kirill,Kudryavtsev,2004-02-05,TRUE,23,D,L,71,180,200,91,Yaroslavl,NaN,RUS,2022,VAN,7,15,208,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483467.jpg
8482525,Ryan,Tverberg,2002-01-30,TRUE,10,C,R,71,180,187,85,Richmond Hill,Ontario,CAN,2020,TOR,7,27,213,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482525.jpg
8486166,Viking,Gustafsson Nyberg,2003-09-21,TRUE,30,D,NaN,78,198,225,102,Stockholm,NaN,SWE,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8486166.jpg
8484152,Luca,Cagnoni,2004-12-21,TRUE,28,D,L,69,175,180,82,Burnaby,British Columbia,CAN,2023,SJS,4,27,123,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484152.jpg
8484242,Brayden,Yager,2005-01-03,TRUE,52,C,R,71,180,180,82,Saskatoon,Saskatchewan,CAN,2023,PIT,1,14,14,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484242.jpg
8480853,Liam,Foudy,2000-02-04,TRUE,2,C,L,73,185,186,84,Scarborough,Ontario,CAN,2018,CBJ,1,18,18,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480853.jpg
8482187,Ronan,Seeley,2002-08-02,TRUE,12,D,L,72,183,201,91,Yellowknife,Northwest Territories,CAN,2020,CAR,7,22,208,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482187.jpg
8484392,Felix,Unger Sorum,2005-09-14,TRUE,12,R,R,72,183,190,86,Trondheim,NaN,NOR,2023,CAR,2,30,62,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484392.jpg
8485388,Victor,Eklund,2006-10-03,TRUE,2,R,R,71,180,161,73,Stockholm,NaN,SWE,2025,NYI,1,16,16,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8485388.jpg
8483760,Hunter,McDonald,2002-05-11,TRUE,4,D,L,76,193,238,108,Fairport,New York,USA,2022,PHI,6,4,165,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483760.jpg
8484148,Oliver,Bonk,2005-01-09,TRUE,4,D,R,74,188,180,82,Ottawa,Ontario,CAN,2023,PHI,1,22,22,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484148.jpg
8481093,Rafael,Harvey-Pinard,1999-01-06,TRUE,5,L,L,69,175,179,81,Saguenay,Quebec,CAN,2019,MTL,7,15,201,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481093.jpg
8486169,Jake,Livanavage,2004-05-06,TRUE,5,D,NaN,71,180,190,86,NaN,NaN,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8486169.jpg
8475857,Kevin,Gravel,1992-03-06,TRUE,18,D,L,76,193,205,93,Kingsford,Michigan,USA,2010,LAK,5,28,148,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475857.jpg
8483482,Tristan,Luneau,2004-01-12,TRUE,24,D,R,73,185,211,96,Victoriaville,Quebec,CAN,2022,ANA,2,21,53,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483482.jpg
8483696,Cole,O'Hara,2002-06-20,TRUE,18,R,R,72,183,189,86,Richmond Hill,Ontario,CAN,2022,NSH,4,17,114,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483696.jpg
