game_id,game_date,venue,venue_location,a_team_id,h_team_id,a_team_code,h_team_code,a_team_score,h_team_score,a_sog,h_sog,a_fo_win_perc,h_fo_win_perc,a_pp_perc,h_pp_perc,a_pim,h_pim,a_hits,h_hits,a_blocked_shots,h_blocked_shots,a_giveaways,h_giveaways,a_takeaways,h_takeaways,a_ppg,h_ppg,a_total_pp,h_total_pp
2025021044,2026-03-14,Capital One Arena,Washington,6,15,BOS,WSH,3,2,34,28,0.574074,0.425926,0.0,0.0,10,12,19,20,14,12,15,14,4,4,0,0,4,3
2025021045,2026-03-14,Canada Life Centre,Winnipeg,21,52,COL,WPG,1,3,29,19,0.574074,0.425926,0.0,0.0,2,4,17,20,5,24,13,16,3,8,0,0,2,1
2025021046,2026-03-14,Grand Casino Arena,St. Paul,3,30,NYR,MIN,4,2,18,48,0.482759,0.517241,0.333333,0.142857,18,10,13,24,21,10,16,9,2,2,1,1,3,7
2025021047,2026-03-14,KeyBank Center,Buffalo,10,7,TOR,BUF,2,3,18,33,0.529412,0.470588,0.0,0.25,19,15,35,21,22,9,22,15,6,5,0,1,2,4
2025021048,2026-03-14,Centre Bell,Montreal,28,8,SJS,MTL,4,2,22,27,0.393443,0.606557,0.0,0.0,6,2,23,22,14,9,23,21,5,4,0,0,1,3
2025021049,2026-03-14,Benchmark International Arena,Tampa,12,14,CAR,TBL,4,2,35,19,0.536585,0.463415,0.0,0.0,13,11,27,26,10,14,13,14,9,4,0,0,2,3
2025021050,2026-03-14,Prudential Center,Newark,26,1,LAK,NJD,4,6,31,28,0.45614,0.54386,0.666667,0.666667,6,6,22,16,13,14,13,17,2,4,2,2,3,3
2025021051,2026-03-14,UBS Arena,Elmont,20,2,CGY,NYI,2,3,32,27,0.422222,0.577778,0.0,0.0,2,4,9,22,10,18,17,16,6,7,0,0,2,1
2025021052,2026-03-14,Xfinity Mobile Arena,Philadelphia,29,4,CBJ,PHI,2,1,28,19,0.52459,0.47541,0.0,0.0,15,9,25,20,18,19,17,16,6,4,0,0,1,4
2025021053,2026-03-14,American Airlines Center,Dallas,17,25,DET,DAL,2,3,24,24,0.54902,0.45098,0.0,0.25,12,10,20,21,17,12,13,13,4,4,0,1,3,4
2025021054,2026-03-14,Delta Center,Salt Lake City,5,68,PIT,UTA,4,3,23,29,0.440678,0.559322,0.333333,0.333333,6,12,21,31,18,8,19,12,1,7,2,1,6,3
2025021055,2026-03-14,Rogers Arena,Vancouver,55,23,SEA,VAN,5,2,33,34,0.38,0.62,0.333333,0.0,4,6,20,24,9,16,9,22,4,4,1,0,3,2
2025021056,2026-03-14,T-Mobile Arena,Paradise,16,54,CHI,VGK,0,4,21,32,0.563636,0.436364,0.0,0.4,24,22,20,20,7,7,17,12,4,4,0,2,4,5
2025021057,2026-03-15,Canada Life Centre,Winnipeg,19,52,STL,WPG,2,3,31,16,0.340426,0.659574,0.0,0.0,6,2,13,26,6,15,13,17,3,4,0,0,1,3
2025021058,2026-03-15,Canadian Tire Centre,Ottawa,28,9,SJS,OTT,4,7,23,24,0.407407,0.592593,0.0,0.666667,6,4,23,30,19,12,20,11,5,4,0,2,2,3
2025021059,2026-03-15,Centre Bell,Montreal,24,8,ANA,MTL,4,3,28,30,0.473684,0.526316,0.0,0.0,10,4,17,14,15,20,8,19,3,7,0,0,1,4
2025021060,2026-03-15,Grand Casino Arena,St. Paul,10,30,TOR,MIN,4,2,26,38,0.527273,0.472727,0.0,0.0,8,6,14,22,28,13,23,16,4,6,0,0,1,2
2025021061,2026-03-15,Rogers Place,Edmonton,18,22,NSH,EDM,1,3,27,30,0.423077,0.576923,0.0,0.25,13,13,12,26,9,9,18,15,5,4,0,1,4,4
2025021062,2026-03-15,Climate Pledge Arena,Seattle,13,55,FLA,SEA,2,6,25,25,0.57377,0.42623,0.0,0.25,8,8,26,17,9,14,11,13,1,7,0,1,4,4
2025021063,2026-03-16,Little Caesars Arena,Detroit,20,17,CGY,DET,2,5,27,25,0.595745,0.404255,0.0,0.25,17,13,20,26,13,13,15,13,4,6,0,1,2,4
2025021064,2026-03-16,Prudential Center,Newark,6,1,BOS,NJD,3,4,22,34,0.521127,0.478873,0.0,0.0,18,20,22,20,19,9,18,19,6,6,0,0,3,2
2025021065,2026-03-16,Madison Square Garden,New York,26,3,LAK,NYR,4,1,26,22,0.488889,0.511111,0.5,0.5,4,4,26,20,12,12,14,20,5,4,1,1,2,2
2025021066,2026-03-16,American Airlines Center,Dallas,68,25,UTA,DAL,6,3,22,30,0.510204,0.489796,0.333333,0.0,16,16,26,26,5,16,18,17,3,3,1,0,3,3
2025021067,2026-03-16,Ball Arena,Denver,5,21,PIT,COL,7,2,20,27,0.491228,0.508772,0.333333,0.0,15,13,19,11,19,12,18,16,5,4,1,0,3,4
2025021068,2026-03-17,Scotiabank Arena,Toronto,2,10,NYI,TOR,3,1,34,27,0.514706,0.485294,0.333333,0.0,11,17,9,20,8,13,11,13,5,1,2,0,6,3
2025021069,2026-03-17,Centre Bell,Montreal,6,8,BOS,MTL,2,3,28,31,0.471698,0.528302,0.25,0.0,2,8,32,26,15,12,19,11,3,6,1,0,4,1
2025021070,2026-03-17,Nationwide Arena,Columbus,12,29,CAR,CBJ,1,5,29,30,0.349206,0.650794,0.0,0.4,17,9,29,11,18,23,18,17,3,4,0,2,1,5
2025021071,2026-03-17,Canada Life Centre,Winnipeg,18,52,NSH,WPG,4,3,23,39,0.446429,0.553571,1.0,0.25,8,2,21,16,17,13,8,11,6,3,1,1,1,4
2025021072,2026-03-17,United Center,Chicago,30,16,MIN,CHI,4,3,37,26,0.583333,0.416667,1.0,0.0,4,2,23,9,14,15,13,16,6,5,1,0,1,2
2025021073,2026-03-17,Rogers Place,Edmonton,28,22,SJS,EDM,3,5,30,37,0.454545,0.545455,0.0,0.25,8,2,22,17,16,8,15,16,4,5,0,1,1,4
2025021074,2026-03-17,Rogers Arena,Vancouver,13,23,FLA,VAN,2,5,23,22,0.411765,0.588235,0.0,0.5,28,24,27,20,10,12,20,14,5,7,0,2,2,4
2025021075,2026-03-17,T-Mobile Arena,Paradise,7,54,BUF,VGK,2,0,25,29,0.491525,0.508475,0.0,0.0,8,6,19,28,14,12,12,19,6,2,0,0,2,3
2025021076,2026-03-17,Climate Pledge Arena,Seattle,14,55,TBL,SEA,6,2,26,18,0.543478,0.456522,0.333333,0.0,11,11,21,23,7,20,16,21,5,4,1,0,3,3
2025021077,2026-03-18,Madison Square Garden,New York,1,3,NJD,NYR,6,3,39,18,0.507937,0.492063,0.5,0.0,4,8,14,25,11,8,19,24,6,5,2,0,4,2
2025021078,2026-03-18,Lenovo Center,Raleigh,5,12,PIT,CAR,5,6,35,44,0.474576,0.525424,0.25,0.5,6,10,24,26,16,9,16,17,5,5,1,1,4,2
2025021079,2026-03-18,Capital One Arena,Washington,9,15,OTT,WSH,1,4,35,25,0.672727,0.327273,0.0,0.5,4,6,15,25,12,20,12,12,2,5,0,1,3,2
2025021080,2026-03-18,Ball Arena,Denver,25,21,DAL,COL,2,1,18,34,0.423729,0.576271,0.0,0.5,6,6,25,29,20,6,14,12,6,5,0,1,2,2
2025021081,2026-03-18,Scotiabank Saddledome,Calgary,19,20,STL,CGY,1,2,26,31,0.509434,0.490566,0.0,0.0,14,10,26,17,11,10,22,14,7,6,0,0,2,4
2025021082,2026-03-18,Honda Center,Anaheim,4,24,PHI,ANA,3,2,28,36,0.56,0.44,0.0,0.25,15,15,19,20,20,11,20,12,7,2,0,1,4,4
2025021083,2026-03-19,TD Garden,Boston,52,6,WPG,BOS,1,6,24,27,0.4,0.6,0.25,0.0,2,8,10,24,8,10,20,11,4,5,1,0,4,1
2025021084,2026-03-19,Canadian Tire Centre,Ottawa,2,9,NYI,OTT,2,3,19,27,0.470588,0.529412,0.0,0.0,14,18,19,29,10,17,14,15,5,5,0,0,4,2
2025021085,2026-03-19,Little Caesars Arena,Detroit,8,17,MTL,DET,1,3,33,28,0.553571,0.446429,0.5,0.0,8,8,27,35,14,12,18,19,2,8,1,0,2,2
2025021086,2026-03-19,Nationwide Arena,Columbus,3,29,NYR,CBJ,3,6,25,37,0.545455,0.454545,0.166667,0.2,10,12,21,11,12,8,19,11,5,10,1,1,6,5
2025021087,2026-03-19,Bridgestone Arena,Nashville,55,18,SEA,NSH,1,3,26,28,0.537037,0.462963,0.0,0.333333,8,6,14,18,13,8,16,15,3,4,0,1,2,3
2025021088,2026-03-19,Grand Casino Arena,St. Paul,16,30,CHI,MIN,2,1,26,29,0.460317,0.539683,0.0,0.0,18,18,10,23,10,13,12,15,4,4,0,0,3,3
2025021089,2026-03-19,Rogers Place,Edmonton,13,22,FLA,EDM,4,0,23,21,0.457143,0.542857,0.5,0.0,4,4,21,28,9,14,17,16,3,7,1,0,2,2
2025021090,2026-03-19,Rogers Arena,Vancouver,14,23,TBL,VAN,6,2,31,21,0.526316,0.473684,0.0,0.0,4,2,12,25,14,6,16,12,6,5,0,0,1,2
2025021091,2026-03-19,T-Mobile Arena,Paradise,68,54,UTA,VGK,4,0,18,28,0.5,0.5,0.0,0.0,9,9,25,22,9,12,24,13,3,6,0,0,2,2
2025021092,2026-03-19,SAP Center at San Jose,San Jose,7,28,BUF,SJS,5,0,16,23,0.5,0.5,0.0,0.0,4,4,14,27,14,16,10,19,4,6,0,0,2,2
2025021093,2026-03-19,Crypto.com Arena,Los Angeles,4,26,PHI,LAK,4,3,20,25,0.339286,0.660714,0.0,0.25,8,4,20,18,22,17,16,13,7,3,0,1,2,4
2025021094,2026-03-20,Scotiabank Arena,Toronto,12,10,CAR,TOR,4,3,36,26,0.480769,0.519231,0.2,0.0,4,10,20,21,11,21,10,14,5,5,1,0,5,2
2025021095,2026-03-20,Capital One Arena,Washington,1,15,NJD,WSH,1,2,31,28,0.481481,0.518519,0.0,0.0,2,4,18,17,14,11,17,18,5,4,0,0,2,1
2025021096,2026-03-20,United Center,Chicago,21,16,COL,CHI,4,1,49,20,0.591837,0.408163,0.4,0.0,6,10,19,19,6,21,14,15,6,4,2,0,5,3
2025021097,2026-03-20,Scotiabank Saddledome,Calgary,13,20,FLA,CGY,1,4,25,36,0.442308,0.557692,0.0,0.285714,25,6,27,18,7,11,11,18,4,6,0,2,2,7
2025021098,2026-03-20,Delta Center,Salt Lake City,24,68,ANA,UTA,4,1,24,30,0.639344,0.360656,0.0,0.0,23,17,20,18,28,12,14,18,5,2,0,0,5,3
2025021099,2026-03-21,PPG Paints Arena,Pittsburgh,52,5,WPG,PIT,4,5,25,32,0.589286,0.410714,0.0,0.0,4,2,15,29,12,14,15,14,4,5,0,0,1,2
2025021100,2026-03-21,Bridgestone Arena,Nashville,54,18,VGK,NSH,1,4,40,20,0.57971,0.42029,0.25,0.5,12,12,13,13,8,15,14,14,2,8,1,2,4,4
2025021101,2026-03-21,Grand Casino Arena,St. Paul,25,30,DAL,MIN,1,2,30,28,0.611111,0.388889,0.2,0.0,6,12,25,36,15,22,10,16,3,2,1,0,5,2
2025021102,2026-03-21,Crypto.com Arena,Los Angeles,7,26,BUF,LAK,4,1,33,27,0.345455,0.654545,1.0,0.333333,6,2,15,27,16,15,10,11,7,4,1,1,1,3
2025021103,2026-03-21,SAP Center at San Jose,San Jose,4,28,PHI,SJS,4,1,28,25,0.465517,0.534483,0.2,0.25,18,20,23,19,17,10,11,14,6,4,1,1,5,4
2025021104,2026-03-21,Nationwide Arena,Columbus,55,29,SEA,CBJ,2,5,17,28,0.428571,0.571429,1.0,0.0,6,2,14,15,13,13,19,10,4,5,1,0,1,3
2025021105,2026-03-21,Centre Bell,Montreal,2,8,NYI,MTL,3,7,22,36,0.5,0.5,0.666667,0.75,30,28,34,25,11,18,11,13,3,4,2,3,3,4
2025021106,2026-03-21,Canadian Tire Centre,Ottawa,10,9,TOR,OTT,2,5,14,44,0.440678,0.559322,0.0,0.25,10,8,17,22,6,13,17,14,2,10,0,1,3,4
2025021107,2026-03-21,Rogers Arena,Vancouver,19,23,STL,VAN,3,1,21,15,0.325581,0.674419,0.333333,0.5,4,6,18,26,15,16,13,14,6,1,1,1,3,2
2025021108,2026-03-21,Little Caesars Arena,Detroit,6,17,BOS,DET,4,2,27,44,0.4,0.6,0.333333,0.25,8,6,21,22,12,13,16,9,4,3,1,1,3,4
2025021109,2026-03-21,Rogers Place,Edmonton,14,22,TBL,EDM,5,2,28,27,0.530612,0.469388,0.333333,0.0,18,18,11,28,13,17,19,18,5,2,1,0,3,3
2025021110,2026-03-22,Madison Square Garden,New York,52,3,WPG,NYR,3,2,37,29,0.46875,0.53125,0.25,0.333333,6,8,19,31,9,12,11,20,3,5,1,1,4,3
2025021111,2026-03-22,Capital One Arena,Washington,21,15,COL,WSH,3,2,24,22,0.595745,0.404255,0.0,0.2,10,4,15,18,5,14,13,12,7,2,0,1,2,5
2025021112,2026-03-22,PPG Paints Arena,Pittsburgh,12,5,CAR,PIT,5,1,26,19,0.485714,0.514286,0.6,0.0,8,14,21,29,14,12,15,18,6,3,3,0,5,2
2025021113,2026-03-22,United Center,Chicago,18,16,NSH,CHI,3,2,33,29,0.520833,0.479167,0.0,0.0,6,6,29,19,10,5,17,16,8,8,0,0,3,3
2025021114,2026-03-22,UBS Arena,Elmont,29,2,CBJ,NYI,0,1,26,22,0.4,0.6,0.0,0.0,6,0,24,24,16,16,15,16,1,5,0,0,0,3
2025021115,2026-03-22,American Airlines Center,Dallas,54,25,VGK,DAL,3,2,33,15,0.578947,0.421053,0.25,0.333333,6,8,26,24,12,25,14,11,3,5,1,1,4,3
2025021116,2026-03-22,Scotiabank Saddledome,Calgary,14,20,TBL,CGY,3,4,35,29,0.464286,0.535714,0.0,0.0,0,2,16,23,4,16,17,20,5,3,0,0,1,0
2025021117,2026-03-22,Honda Center,Anaheim,7,24,BUF,ANA,5,6,29,33,0.603175,0.396825,0.0,0.75,8,6,12,23,8,13,11,14,2,9,0,3,3,4
2025021118,2026-03-22,Delta Center,Salt Lake City,26,68,LAK,UTA,3,4,36,34,0.548387,0.451613,0.0,0.0,2,2,30,31,14,20,16,16,5,7,0,0,1,1
2025021119,2026-03-23,Madison Square Garden,New York,9,3,OTT,NYR,2,1,33,10,0.380952,0.619048,0.142857,0.0,8,16,20,39,12,8,16,17,5,4,1,0,7,3
2025021120,2026-03-24,TD Garden,Boston,10,6,TOR,BOS,4,2,35,20,0.348485,0.651515,0.5,0.2,17,16,22,16,8,6,12,28,6,3,2,1,4,5
2025021121,2026-03-24,Centre Bell,Montreal,12,8,CAR,MTL,2,5,43,19,0.5,0.5,0.5,0.0,8,6,19,22,11,23,16,12,5,4,1,0,2,3
2025021122,2026-03-24,Little Caesars Arena,Detroit,9,17,OTT,DET,3,2,21,35,0.574074,0.425926,0.5,0.25,15,11,26,13,9,14,19,16,6,4,1,1,2,4
2025021123,2026-03-24,Amerant Bank Arena,Sunrise,55,13,SEA,FLA,4,5,27,24,0.545455,0.454545,0.0,0.0,2,2,15,34,18,11,14,16,5,8,0,0,1,1
2025021124,2026-03-24,UBS Arena,Elmont,16,2,CHI,NYI,4,3,24,47,0.418182,0.581818,0.0,0.0,4,4,17,31,14,12,15,10,4,3,0,0,2,2
2025021125,2026-03-24,Xfinity Mobile Arena,Philadelphia,29,4,CBJ,PHI,3,2,19,26,0.48,0.52,0.0,0.0,9,11,25,13,10,11,15,14,8,3,0,0,2,1
2025021126,2026-03-24,PPG Paints Arena,Pittsburgh,21,5,COL,PIT,6,2,30,32,0.514706,0.485294,0.333333,0.0,10,8,14,16,20,10,23,15,2,6,1,0,3,4
2025021127,2026-03-24,Benchmark International Arena,Tampa,30,14,MIN,TBL,3,6,24,25,0.52459,0.47541,0.5,0.75,20,20,20,20,19,10,17,10,7,2,2,3,4,4
2025021128,2026-03-24,Enterprise Center,St. Louis,15,19,WSH,STL,0,3,21,27,0.577778,0.422222,0.0,0.0,18,17,17,18,19,12,19,14,6,5,0,0,2,3
2025021129,2026-03-24,Bridgestone Arena,Nashville,28,18,SJS,NSH,3,6,30,19,0.523077,0.476923,0.25,0.5,4,8,28,20,10,16,16,16,4,6,1,1,4,2
2025021130,2026-03-24,American Airlines Center,Dallas,1,25,NJD,DAL,6,4,25,27,0.5,0.5,0.0,0.25,8,6,15,21,22,13,12,15,4,9,0,1,3,4
2025021131,2026-03-24,Canada Life Centre,Winnipeg,54,52,VGK,WPG,1,4,27,21,0.480769,0.519231,0.25,0.0,13,13,11,22,14,9,11,9,4,6,1,0,4,4
2025021132,2026-03-24,Delta Center,Salt Lake City,22,68,EDM,UTA,5,2,26,18,0.482143,0.517857,0.0,0.5,4,0,19,16,24,20,14,14,4,4,0,1,0,2
2025021133,2026-03-24,Scotiabank Saddledome,Calgary,26,20,LAK,CGY,2,3,25,23,0.490909,0.509091,0.0,0.333333,6,4,22,19,14,16,16,15,6,4,0,1,2,3
2025021134,2026-03-24,Rogers Arena,Vancouver,24,23,ANA,VAN,5,3,34,30,0.4,0.6,0.333333,0.666667,6,6,21,13,7,8,19,14,8,4,1,2,3,3
2025021135,2026-03-25,KeyBank Center,Buffalo,6,7,BOS,BUF,4,3,31,25,0.532258,0.467742,0.0,0.666667,10,8,28,21,19,13,15,11,3,4,0,2,2,3
2025021136,2026-03-25,Scotiabank Arena,Toronto,3,10,NYR,TOR,3,4,43,18,0.555556,0.444444,0.5,0.0,4,8,25,25,12,17,15,13,3,5,2,0,4,2
2025021137,2026-03-26,Centre Bell,Montreal,29,8,CBJ,MTL,1,2,26,20,0.489362,0.510638,0.0,0.0,6,4,27,24,8,17,17,8,5,3,0,0,1,2
2025021138,2026-03-26,Canadian Tire Centre,Ottawa,5,9,PIT,OTT,4,3,40,29,0.307692,0.692308,0.5,0.5,4,4,15,31,15,12,18,18,8,3,1,1,2,2
2025021139,2026-03-26,Benchmark International Arena,Tampa,55,14,SEA,TBL,4,3,20,33,0.388889,0.611111,0.0,1.0,13,13,20,19,27,9,11,17,6,4,0,1,1,1
2025021140,2026-03-26,Amerant Bank Arena,Sunrise,30,13,MIN,FLA,3,2,50,20,0.514706,0.485294,0.0,0.0,2,2,15,21,20,9,13,13,4,5,0,0,1,1
2025021141,2026-03-26,UBS Arena,Elmont,25,2,DAL,NYI,1,2,27,25,0.421053,0.578947,0.0,0.0,6,4,21,15,10,15,18,17,5,4,0,0,2,3
2025021142,2026-03-26,Xfinity Mobile Arena,Philadelphia,16,4,CHI,PHI,1,5,26,42,0.381818,0.618182,0.0,0.0,8,6,13,22,8,11,14,14,1,6,0,0,3,4
2025021143,2026-03-26,Enterprise Center,St. Louis,28,19,SJS,STL,1,2,25,23,0.423729,0.576271,0.0,0.0,21,9,27,27,13,21,22,12,5,5,0,0,1,2
2025021144,2026-03-26,Bridgestone Arena,Nashville,1,18,NJD,NSH,4,2,30,17,0.652174,0.347826,0.333333,0.0,2,26,21,13,17,13,14,13,5,3,1,0,3,1
2025021145,2026-03-26,Canada Life Centre,Winnipeg,21,52,COL,WPG,3,2,35,24,0.5,0.5,0.25,0.0,15,15,14,25,7,22,14,14,4,3,1,0,4,4
2025021146,2026-03-26,Delta Center,Salt Lake City,15,68,WSH,UTA,7,4,25,40,0.516667,0.483333,0.333333,0.5,32,50,19,20,17,10,15,15,4,5,1,2,3,4
2025021147,2026-03-26,Scotiabank Saddledome,Calgary,24,20,ANA,CGY,3,2,33,25,0.515625,0.484375,0.4,0.0,2,10,22,17,14,21,16,24,6,7,2,0,5,1
2025021148,2026-03-26,T-Mobile Arena,Paradise,22,54,EDM,VGK,4,3,29,29,0.517241,0.482759,0.0,0.0,15,13,15,21,14,20,13,15,5,8,0,0,2,3
2025021149,2026-03-26,Rogers Arena,Vancouver,26,23,LAK,VAN,4,0,38,19,0.738095,0.261905,0.5,0.0,29,39,23,14,13,13,11,16,2,4,1,0,2,2
2025021150,2026-03-27,KeyBank Center,Buffalo,17,7,DET,BUF,5,2,20,30,0.55814,0.44186,0.333333,0.0,8,14,11,27,14,6,18,18,6,6,2,0,6,3
2025021151,2026-03-27,Madison Square Garden,New York,16,3,CHI,NYR,1,6,28,38,0.4,0.6,0.0,0.333333,13,13,12,22,9,9,20,14,3,6,0,1,3,3
2025021152,2026-03-28,Benchmark International Arena,Tampa,9,14,OTT,TBL,2,4,28,27,0.546875,0.453125,0.0,0.0,10,6,23,21,24,12,18,15,7,1,0,0,2,4
2025021153,2026-03-28,UBS Arena,Elmont,13,2,FLA,NYI,2,5,21,40,0.346154,0.653846,0.0,0.333333,6,2,21,13,10,18,17,17,4,3,0,1,1,3
2025021154,2026-03-28,Rogers Place,Edmonton,24,22,ANA,EDM,2,4,33,34,0.59322,0.40678,0.0,0.0,6,6,15,22,15,18,11,15,6,1,0,0,3,3
2025021155,2026-03-28,TD Garden,Boston,30,6,MIN,BOS,3,6,34,31,0.431034,0.568966,0.333333,0.0,11,13,19,20,11,23,22,18,7,3,1,0,3,2
2025021156,2026-03-28,PPG Paints Arena,Pittsburgh,25,5,DAL,PIT,6,3,26,12,0.589286,0.410714,0.4,0.25,8,10,12,19,24,13,12,17,4,3,2,1,5,4
2025021157,2026-03-28,Lenovo Center,Raleigh,1,12,NJD,CAR,2,5,19,34,0.5,0.5,0.0,1.0,2,6,26,12,15,9,17,23,4,7,0,1,3,1
2025021158,2026-03-28,Nationwide Arena,Columbus,28,29,SJS,CBJ,3,2,36,24,0.474576,0.525424,0.5,0.0,2,4,16,17,8,11,25,12,4,6,1,0,2,1
2025021159,2026-03-28,KeyBank Center,Buffalo,55,7,SEA,BUF,2,3,34,36,0.474576,0.525424,0.0,0.333333,11,13,14,27,17,10,14,18,6,6,0,1,4,3
2025021160,2026-03-28,Enterprise Center,St. Louis,10,19,TOR,STL,1,5,13,38,0.458333,0.541667,0.0,0.5,4,6,23,13,10,6,25,9,6,3,0,1,3,2
2025021161,2026-03-28,Bridgestone Arena,Nashville,8,18,MTL,NSH,4,1,32,24,0.5,0.5,0.0,0.0,8,16,20,25,16,7,20,18,5,3,0,0,2,3
2025021162,2026-03-28,Ball Arena,Denver,52,21,WPG,COL,4,2,21,23,0.5,0.5,0.0,0.5,8,8,32,21,18,16,13,14,7,5,0,1,2,2
2025021163,2026-03-28,Little Caesars Arena,Detroit,4,17,PHI,DET,5,3,26,35,0.548387,0.451613,1.0,0.0,6,16,25,22,14,9,14,13,4,6,2,0,2,2
2025021164,2026-03-28,Crypto.com Arena,Los Angeles,68,26,UTA,LAK,6,2,28,31,0.467742,0.532258,0.666667,0.0,4,6,21,36,13,24,13,17,6,2,2,0,3,2
2025021165,2026-03-28,Scotiabank Saddledome,Calgary,23,20,VAN,CGY,3,7,34,23,0.459016,0.540984,0.25,0.666667,11,13,32,18,12,11,19,21,8,5,1,2,4,3
2025021166,2026-03-28,T-Mobile Arena,Paradise,15,54,WSH,VGK,5,4,22,29,0.483871,0.516129,0.333333,0.333333,8,12,18,15,13,11,20,20,8,3,2,1,6,3
2025021167,2026-03-29,Madison Square Garden,New York,13,3,FLA,NYR,1,3,27,22,0.384615,0.615385,0.0,0.0,7,11,15,24,10,21,9,16,4,6,0,0,3,1
2025021168,2026-03-29,Benchmark International Arena,Tampa,18,14,NSH,TBL,2,3,31,28,0.538462,0.461538,0.0,0.0,8,18,19,18,12,13,15,13,3,6,0,0,4,4
2025021169,2026-03-29,Lenovo Center,Raleigh,8,12,MTL,CAR,3,1,18,35,0.458333,0.541667,0.25,0.333333,6,8,21,29,32,12,14,13,4,4,1,1,4,3
2025021170,2026-03-29,Nationwide Arena,Columbus,6,29,BOS,CBJ,4,3,39,25,0.542373,0.457627,0.5,0.5,16,20,21,23,14,24,14,16,4,5,2,1,4,2
2025021171,2026-03-29,Prudential Center,Newark,16,1,CHI,NJD,3,5,31,40,0.396552,0.603448,0.333333,0.5,4,6,13,23,20,14,16,24,2,6,1,1,3,2
2025021172,2026-03-29,Xfinity Mobile Arena,Philadelphia,25,4,DAL,PHI,1,2,18,30,0.4375,0.5625,0.0,0.333333,6,4,14,31,5,10,9,12,4,7,0,1,2,3
2025021173,2026-03-30,UBS Arena,Elmont,5,2,PIT,NYI,8,3,32,23,0.31746,0.68254,0.0,0.5,11,9,16,16,17,14,16,15,6,5,0,1,1,2
2025021174,2026-03-30,Ball Arena,Denver,20,21,CGY,COL,2,9,29,49,0.586207,0.413793,0.0,0.75,8,2,15,15,15,12,15,16,5,6,0,3,1,4
2025021175,2026-03-30,T-Mobile Arena,Paradise,23,54,VAN,VGK,2,4,24,34,0.516129,0.483871,1.0,0.0,11,9,25,33,15,4,6,10,2,4,1,0,1,2
2025021176,2026-03-30,Honda Center,Anaheim,10,24,TOR,ANA,5,4,29,32,0.430769,0.569231,0.5,0.166667,66,32,28,15,15,10,15,23,4,6,2,1,4,6
2025021177,2026-03-30,SAP Center at San Jose,San Jose,19,28,STL,SJS,4,5,26,29,0.537037,0.462963,0.666667,0.75,8,6,15,18,15,15,11,12,1,3,2,3,3,4
2025021178,2026-03-31,TD Garden,Boston,25,6,DAL,BOS,3,6,16,24,0.358491,0.641509,0.333333,0.5,4,6,24,24,12,8,17,20,4,4,1,1,3,2
2025021179,2026-03-31,KeyBank Center,Buffalo,2,7,NYI,BUF,3,4,28,33,0.542373,0.457627,0.333333,0.5,15,13,26,25,10,15,12,19,6,1,1,2,3,4
2025021180,2026-03-31,Benchmark International Arena,Tampa,8,14,MTL,TBL,4,1,23,37,0.540984,0.459016,0.333333,0.0,32,30,23,21,17,9,9,17,4,4,1,0,3,4
2025021181,2026-03-31,Amerant Bank Arena,Sunrise,9,13,OTT,FLA,3,6,26,29,0.548387,0.451613,0.0,0.666667,6,13,17,18,6,14,16,12,4,1,0,2,5,3
2025021182,2026-03-31,Madison Square Garden,New York,1,3,NJD,NYR,1,4,23,23,0.518519,0.481481,0.333333,0.333333,13,13,19,33,10,17,21,15,6,4,1,1,3,3
2025021183,2026-03-31,PPG Paints Arena,Pittsburgh,17,5,DET,PIT,1,5,23,32,0.52459,0.47541,1.0,0.0,13,9,32,18,13,13,17,14,5,6,1,0,1,3
2025021184,2026-03-31,Capital One Arena,Washington,4,15,PHI,WSH,4,6,24,18,0.561404,0.438596,0.0,0.666667,10,12,34,25,11,21,18,9,3,7,0,2,3,3
2025021185,2026-03-31,Nationwide Arena,Columbus,12,29,CAR,CBJ,5,2,33,25,0.606557,0.393443,0.6,0.0,6,10,18,23,10,15,16,13,5,4,3,0,5,3
2025021186,2026-03-31,United Center,Chicago,52,16,WPG,CHI,4,3,24,21,0.666667,0.333333,1.0,0.0,4,2,27,20,12,9,12,13,5,7,1,0,1,2
2025021187,2026-03-31,Rogers Place,Edmonton,55,22,SEA,EDM,0,3,27,24,0.510204,0.489796,0.0,0.0,2,6,13,17,8,16,12,8,5,7,0,0,3,1
2025021188,2026-04-01,Ball Arena,Denver,23,21,VAN,COL,8,6,26,30,0.557377,0.442623,0.333333,0.0,6,6,21,11,14,8,8,24,5,2,1,0,3,3
2025021189,2026-04-01,Crypto.com Arena,Los Angeles,19,26,STL,LAK,1,2,24,26,0.474576,0.525424,0.0,0.333333,11,11,15,26,14,23,17,21,4,7,0,1,3,3
2025021190,2026-04-01,SAP Center at San Jose,San Jose,24,28,ANA,SJS,3,4,31,21,0.414286,0.585714,0.0,0.5,11,13,20,25,15,9,9,16,5,9,0,1,3,2
2025021191,2026-04-02,Canadian Tire Centre,Ottawa,7,9,BUF,OTT,1,4,22,24,0.508772,0.491228,0.0,0.0,19,9,24,32,16,10,14,13,4,3,0,0,2,2
2025021192,2026-04-02,Benchmark International Arena,Tampa,5,14,PIT,TBL,3,6,24,33,0.609375,0.390625,0.25,0.0,8,10,21,18,18,10,15,17,4,4,1,0,4,3
